title,tag,info,comments,content
人类的群星闪耀时,豆瓣图书标签: 茨威格,[奥] 斯蒂芬·茨威格 / 舒昌善 / 广西师范大学出版社 / 2004-8 / 18.00元,(19992人评价),《人类群星闪耀时》由奥地利著名小说家创作。《人类群星闪耀时》内容：涌动着匪徒、探险家、叛乱者兼英雄血液的巴尔沃亚成为第一个看到太平洋的欧洲人；仅仅一秒钟的优...
人类群星闪耀时,豆瓣图书标签: 茨威格,斯蒂芬·茨威格 / 张伟 / 北京出版社 / 2005-1 / 25.00元,(7268人评价),"这本茨威格的名著被介绍到中国已经几十年了，我们这次重新翻译、约请历史学者撰写背景资料再重新出版，更多的意义是想透过文字让读者认识到：
　　一、茨威格眼中的英..."
昨日的世界,豆瓣图书标签: 茨威格,[奥] 斯蒂芬·茨威格 / 舒昌善、孙龙生、刘春华、戴奎生 / 广西师范大学出版社 / 2004-5-1 / 32.00元,(9683人评价),作者以饱满真挚的感情、平实顺畅的文宇叙述了他所认识的特定时期的各种人物，他亲身经历的社会政治事件，他对那个动荡不安的时代的感受，记录了当时欧洲从一战前夜到二...
昨日的世界,豆瓣图书标签: 茨威格,[奥]茨威格 / 徐友敬等 / 上海译文出版社 / 2018-7 / 49.00元,(1446人评价),"《昨日的世界》是奥地利作家斯特凡•茨威格创作的自传体文学作品,写于1939年至1941年间，是茨威格在临终前被迫流亡的日子里完成的。在茨威格离世以后，于19..."
人类群星闪耀时,豆瓣图书标签: 茨威格,[奥]斯蒂芬·茨威格 / 姜乙 / 上海文艺出版社 / 2019-7 / 49.00元,(2494人评价),"当改变命运的时刻降临，犹豫就会败北！
《悉达多》译者姜乙三年打磨，重磅推出的全新译作
“传记之王”斯蒂芬·茨威格代表作品，德文直译无删节版
十四篇历史特写，..."
人类群星闪耀时,豆瓣图书标签: 茨威格,[奥地利] 斯蒂芬·茨威格 / 梁锡江 / 江苏凤凰文艺出版社 / 2019-4-1 / 69,(4882人评价),"编辑推荐
◆14个改变人类命运的天才，14个影响人类文明的瞬间！
◆《人类群星闪耀时》从历史上的1000亿人中选出这14个人，展现人类的精神力量有多强大！
..."
象棋的故事,豆瓣图书标签: 茨威格,[奥] 斯台芬·茨威格 / 张玉书 / 上海译文出版社 / 2007-7 / 23.00元,(8452人评价),《象棋的故事》是茨威格生前发表的最后一部中篇小说。小说表面上讲述了一条从纽约开往南美的轮船上一位业余国际象棋手击败了国际象棋世界冠军的故事，实际上倾诉了纳粹...
昨日的世界,豆瓣图书标签: 茨威格,(奥)斯蒂芬·茨威格 / 舒昌善 / 生活·读书·新知三联书店 / 2010-4 / 29.80元,(4269人评价),作者以饱满真挚的感情、平实顺畅的文字叙述了他所认识的特定时期的各种人物，他亲身经历的社会政治事件，他对那个动荡不安的时代的感受，记录了当时欧洲从一战前夜到二...
一个陌生女人的来信,豆瓣图书标签: 茨威格,[奥] 斯特凡·茨威格 / 韩耀成 / 上海译文出版社 / 2016-10 / 32.00,(1404人评价),"- 茨威格擅长抒写心灵和情绪的激荡，被誉为“打开弗洛伊德危险闸门的心灵猎手”
- 茨威格是当今拥有读者最多、最受读者喜爱的奥地利籍德语作家，销量长盛不衰
-..."
一个陌生女人的来信,豆瓣图书标签: 茨威格,斯蒂芬·茨威格 / 高中甫、韩耀成 / 时代文艺出版社 / 2017-9 / 22.00元,(3509人评价),“爱是一个人的事，而爱情是两个人的事。所以，我爱你，与你无关。”十三岁，她初遇男人的刹那，便一见倾心、不能自拔。在岁月的洪流中，那极致的爱有增无减。她三次委...
断头王后：玛丽·安托瓦内特传,豆瓣图书标签: 茨威格,[奥] 斯蒂芬·茨威格 / 张玉书 / 人民文学出版社 / 2017-4-1 / CNY 48.00,(679人评价),"读了二十页，我就被作者和这段历史牢牢抓住了。
德国亚马逊读者Niki Holiday 茨威格的这部传记超越了他以往的所有传记作品。
——弗洛伊德
感谢您的慷..."
人类的群星闪耀时（增订版）,豆瓣图书标签: 茨威格,[奥] 斯蒂芬·茨威格 / 舒昌善 / 生活·读书·新知三联书店 / 2009-6 / 25.80元,(7200人评价),《人类的群星闪耀时——十四篇历史特写》(增订版)是以德国菲舍尔出版社1997年最新版《人类的群星闪耀时》为底本，在对译者的以前两个中译版本(三联版及广西师大...
一个女人一生中的二十四小时,豆瓣图书标签: 茨威格,[奥]斯台芬·茨威格 / 张玉书 / 上海译文出版社 / 2010-12 / 18.00元,(3425人评价),《一个女人一生中的二十四小时》是茨威格的代表作之一，与《一个陌生女人的来信》齐名。故事的女主人公是一位白发苍苍，举止高雅的老妇人，她在四十岁的时候，出于一种...
昨日世界,豆瓣图书标签: 茨威格,[奥] 茨威格 / 张玉书 / 人民文学出版社 / 2015-4 / 39.00元,(530人评价),《昨日世界》这部回忆录从一位欧洲知识分子的视角再现了从19、20世纪之交到1939年第二次世界大战爆发这一段欧洲史，展现了茨威格个人的精神历程，回顾了他与罗...
异端的权利,豆瓣图书标签: 茨威格,[奥] 斯·茨威格 / 赵台安、赵振尧 / 生活·读书·新知三联书店 / 1986-12 / 1.40元,(1956人评价),"三联文化生活译丛
7.75印张  
123千字"
一个陌生女子的来信,豆瓣图书标签: 茨威格,[奥] 茨威格 / 李政 / 中国社会科学出版社 / 2004-5 / 20.00元,(24383人评价),收作者《一个陌生女子的来信》、《家庭女教师》等5部小说。
心灵的焦灼,豆瓣图书标签: 茨威格,斯台芬·茨威格 / 张玉书 / 上海译文出版社 / 2007-7 / 29.00元,(3058人评价),同情恰好有两种。一种同情怯懦感伤，实际上只是心灵的焦灼。看到别人的不幸，急于尽快地脱身出来，以免受到感动，陷入难堪的境地。这种同情根本不是对别人的痛苦抱有同...
一个陌生女人的来信,豆瓣图书标签: 茨威格,"斯蒂芬•茨威格 / 席闯、刘欣 / 时代出版传媒股份有限公司,安徽教育出版社 / 2012-4-1 / 26.00元",(3904人评价),《一个陌生女人的来信》收录了世界最杰出中篇小说家斯蒂芬·茨威格的短篇小说的全部代表作，包括：《灼人的秘密》、《里昂的婚礼》、《看不见的收藏》、《勒波雷拉》、...
人类群星闪耀时,豆瓣图书标签: 茨威格,茨威格 / 高中甫、潘子立 / 天津人民出版社 / 2011-6 / 22.00元,(3928人评价),《人类群星闪耀时》内容简介：拜占庭的沦陷、亨德尔的重生、一个流星般的天才、玛丽恩巴德的挽歌……这10个历史瞬间神奇般地降临到10位人物的身上，他们或被命运高...
﻿不能承受的生命之轻,豆瓣图书标签: 米兰·昆德拉,米兰·昆德拉 / 许钧 / 上海译文出版社 / 2010-8 / 29.00元,(30683人评价),"小说依托六十年代的捷克斯洛伐克的政治历史背景，围绕着托马斯、特蕾莎、萨比娜和弗兰茨等人物，以托马斯与特蕾莎的爱情为主线展开故事。
爱与做爱，灵魂与肉体，拯救..."
不能承受的生命之轻,豆瓣图书标签: 米兰·昆德拉,[捷克] 米兰·昆德拉 / 许钧 / 上海译文出版社 / 2003-7 / 23.00元,(200428人评价),《不能承受的生命之轻》是米兰·昆德拉最负盛名的作品。小说描写了托马斯与特丽莎、萨丽娜之间的感情生活。但它不是一个男人和两个女人的三角性爱故事，它是一部哲理小...
不能承受的生命之轻,豆瓣图书标签: 米兰·昆德拉,米兰·昆德拉 / 许钧 / 上海译文出版社 / 2011-7-30 / 37.00元,(9435人评价),《不能承受的生命之轻》讲述了：最沉重的负担压迫着我们，让我们屈服于它，把我们压到地上。但在历代的爱情诗中，女人总渴望承受一个男性身体的重量。于是，最沉重的负...
生命中不能承受之轻,豆瓣图书标签: 米兰·昆德拉,[捷] 米兰·昆德拉 / 韩少功、韩刚 / 作家出版社 / 1987-9 / 2.20元,(10538人评价),最沉重的负担压迫着我们，让我们屈服于它，把我们压到地上。但在历代的爱情诗中，女人总渴望承受一个男性身体的重量。于是，最沉重的负担同时也成了最强盛的生命力的影...
不能承受的生命之轻,豆瓣图书标签: 米兰·昆德拉,[捷克] 米兰·昆德拉 / 许钧 / 上海译文出版社 / 2014-6 / 46.00元,(3844人评价),《不能承受的生命之轻》是米兰·昆德拉最负盛名的作品。小说描写了托马斯与特丽莎、萨丽娜之间的感情生活。但它不是一个男人和两个女人的三角性爱故事，它是一部哲理小...
不朽,豆瓣图书标签: 米兰·昆德拉,米兰·昆德拉 / 王振孙、郑克鲁 / 上海译文出版社 / 2003-06 / 24.00,(12411人评价),歌德谈到不朽当然和灵魂的不朽毫无关系。这是另外一种世俗的不朽，是指死后有留在人记忆中的那些人的不朽。任何人都能得到这种伟大程度不等，、时间长短不一的不朽，每...
庆祝无意义,豆瓣图书标签: 米兰·昆德拉,[法] 米兰·昆德拉 / 马振骋 / 上海译文出版社 / 2014-7 / 30.00元,(8035人评价),六月的一个早晨，阿兰走在巴黎一条街道上，看到很多穿着低腰裤、露脐装的女人。看着她们裸露的肚脐，阿兰既觉得迷人，又感到困惑，情色不再以女人的大腿或乳房而是以女...
生活在别处,豆瓣图书标签: 米兰·昆德拉,[捷克] 米兰·昆德拉 / 袁筱一 / 上海译文出版社 / 2004-5 / 25.00元,(29429人评价),《生活在别处》是一个年轻艺术家的肖像画。昆德拉以其独到的笔触塑造出雅罗米尔这样一个形象，描绘了这个年轻诗人充满激情而又短暂的一生，具有“发展小说”的许多特点...
不朽,豆瓣图书标签: 米兰·昆德拉,[捷克] 米兰·昆德拉 / 王振孙、郑克鲁 / 上海译文出版社 / 2015-1-1 / 49.00元,(560人评价),《不朽》主人公阿涅丝，因为受到往事回忆的长久纠缠，陷于人生存在的无可奈何状态当中。故事通过一个在游泳池畔向游泳教练做手势打招呼的一个场景开始，精炼地体现了昆...
不能承受的生命之轻,豆瓣图书标签: 米兰·昆德拉,[捷克] 米兰·昆德拉 / 许钧 / 上海译文出版社 / 2017-1-1 / CNY 39.00,(933人评价),"《不能承受的生命之轻》为昆德拉有影响的作品，“是二十世纪伟大的小说之一，昆德拉借此坚实地奠定了他作为世界上伟大的在世作家的地位”（《华盛顿时报》）。
小说依..."
小说的艺术,豆瓣图书标签: 米兰·昆德拉,[捷克] 米兰·昆德拉 / 董强 / 上海译文出版社 / 2004-08 / 17.00元,(4674人评价),我并不擅长理论。以下思考是作为实践者而进行的。每位小说家的作品都隐含着作者对小说历史的理解，以及作者关于“小说究竟是什么”的想法。在此，我陈述了我小说中固有...
生活在别处,豆瓣图书标签: 米兰·昆德拉,[捷克] 米兰·昆德拉 / 袁筱一 / 上海译文出版社 / 2014-6 / 45.00,(1275人评价),《生活在别处》是一个年轻艺术家的肖像画。昆德拉以其独到的笔触塑造出雅罗米尔这样一个形象，描绘了这个年轻诗人充满激情而又短暂的一生，具有“发展小说”的许多特点...
玩笑,豆瓣图书标签: 米兰·昆德拉,米兰·昆德拉 / 蔡若明 / 上海译文出版社 / 2011-1 / 32.00元,(1553人评价),《玩笑》的背景是捷克六十年代政治风云到来的前夕，但《玩笑》中的故事情节本身却追溯到五十年代；小说主要是围绕主人公卢德维克的复仇而展开：青年知识分子路德维克，...
慢,豆瓣图书标签: 米兰·昆德拉,米兰·昆德拉 / 马振骋 / 上海译文出版社 / 2011-1 / 19.00元,(1657人评价),《慢》内容简介：速度是出神的形式，这是技术革命送给人的礼物。跑步的人跟摩托车手相反，身上总有自己存在，总是不得不想到脚上水泡和喘气；当他跑步时，他感到自己的...
笑忘录,豆瓣图书标签: 米兰·昆德拉,米兰·昆德拉 / 王东亮 / 上海译文出版社 / 2011-1-1 / 29.00元,(2128人评价),以1968年苏联军队入侵捷克斯洛伐克为时代背景，描写了捷克不同阶层知识分子的多舛命运。书中不同的章节一个接着一个，如同旅行的几个不同阶段，朝向某个主旋律的内...
笑忘录,豆瓣图书标签: 米兰·昆德拉,[捷克] 米兰·昆德拉 / 王东亮 / 上海译文出版社 / 2004-1 / 21.00元,(9677人评价),《笑忘录》1979年在法国出版，获法国文学奖项“梅第奇大奖”。这是一部关于笑与忘、关于布拉格、关于布拉格、也关于天使们的小说。作品以1968年苏联军队入侵捷...
无知,豆瓣图书标签: 米兰·昆德拉,[捷克] 米兰·昆德拉 / 许钧 / 上海译文出版社 / 2004-8 / 15.00元,(6672人评价),《无知》是被法国读书界称为“遗忘三部曲”的最后一本（前两本分别是《缓慢》和《身份》）。米兰·昆德拉早期作品的主题往往离不开政治和性这两个主题，但在后期，他的...
笑忘录,豆瓣图书标签: 米兰·昆德拉,[法]米兰·昆德拉 / 王东亮 / 上海译文出版社 / 2019-3 / 55.00,(211人评价),"☆ 米兰·昆德拉长篇小说代表作
☆ 王东亮译，鲁迅文学奖文学翻译奖获奖译本
-
《笑忘录》是米兰•昆德拉的长篇小说作品，小说以1968年捷克斯洛伐克遭入侵为..."
